cve,title,severity,published,cve_link
CVE-2025-3775,ShopLentor – WooCommerce Builder for Elementor & Gutenberg +20 Modules – All in One Solution (formerly WooLentor) <= 3.1.2 - Unauthenticated Server-Side Request Forgery via URL Parameter,Medium,2025-04-24 16:21:41,https://www.cve.org/CVERecord?id=CVE-2025-3775
CVE-2024-13650,Piotnet Addons For Elementor <= 2.4.36 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-17 13:10:41,https://www.cve.org/CVERecord?id=CVE-2024-13650
CVE-2024-49233,MAS Elementor <= 1.1.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49233
CVE-2023-35046,Dynamic Visibility for Elementor <= 5.0.5 - Missing Authorization to Authenticated(Subscriber+) Post Visibility Modification,Medium,2023-06-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-35046
CVE-2020-13864,Elementor Website Builder <= 2.9.8 - Stored Cross-Site Scripting,Medium,2020-06-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-13864
CVE-2024-5763,"The Plus Addons for Elementor – Elementor Addons, Page Templates, Widgets, Mega Menu, WooCommerce <= 5.6.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Video Widget",Medium,2024-08-19 15:13:47,https://www.cve.org/CVERecord?id=CVE-2024-5763
CVE-2025-3275,Themesflat Addons For Elementor <= 2.2.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-3275
CVE-2023-0497,HT Portfolio <= 1.1.5 - Cross-Site Request Forgery to Arbitrary Plugin Activation,Medium,2023-02-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0497
CVE-2024-13335,"Sastra Essential Addons for Elementor – Free Elementor Addons, Widgets and Templates <= 1.0.14 - Missing Authorization to Spexo Theme Install",Medium,2025-01-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13335
CVE-2024-8899,Jeg Elementor Kit <= 2.6.9 - Authenticated (Contributor+) Sensitive Information Exposure via sg_content_template,Medium,2024-11-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-8899
CVE-2024-50542,RLM Elementor Widgets Pack <= 1.3.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-50542
CVE-2024-4432,Piotnet Addons For Elementor <= 2.4.26 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2024-05-17 21:35:40,https://www.cve.org/CVERecord?id=CVE-2024-4432
CVE-2024-53746,Elementor Button Plus <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53746
CVE-2024-51665,Magical Addons For Elementor <= 1.2.1 - Authenticated (Subscriber+) Server-Side Request Forgery,Medium,2024-11-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51665
CVE-2022-34487,"Shortcode Addons- with Visual Composer, Divi, Beaver Builder and Elementor Extension <= 3.0.2 - Unauthenticated Arbitrary Options Update",Critical,2022-06-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-34487
CVE-2024-54210,Advanced Element Bucket Addons for Elementor <= 1.0.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54210
CVE-2025-8146,Qi Addons for Elementor <= 1.9.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via TypeOut Text Widget,Medium,2025-08-01 16:22:45,https://www.cve.org/CVERecord?id=CVE-2025-8146
CVE-2024-13215,Elementor Addon Elements <= 1.13.10 - Authenticated (Contributor+) Sensitive Information Exposure via Modal Popup,Medium,2025-01-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13215
CVE-2021-24201,Elementor Website Builder <= 3.1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via html_tag,Medium,2021-03-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24201
CVE-2021-25079,Contact Form Entries <= 1.2.3 - Reflected Cross-Site Scripting,Medium,2021-11-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-25079
CVE-2025-26990,Royal Elementor Addons <= 1.7.1006 - Authenticated (Admin+) Server Side Request Forgery,Medium,2025-04-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-26990
CVE-2024-3611,Toolbar Extras for Elementor & More – WordPress Admin Bar Enhanced <= 1.4.9 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-21 16:45:13,https://www.cve.org/CVERecord?id=CVE-2024-3611
CVE-2025-31796,ElementsCSS Addons for Elementor <= 1.0.8.7 - Unauthenticated Server-Side Request Forgery,High,2025-04-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31796
CVE-2024-13854,Education Addon for Elementor <= 1.3.1 - Authenticated (Contributor+) Insecure Direct Object Reference via naedu_elementor_template Shortcode,Medium,2025-02-18 19:29:18,https://www.cve.org/CVERecord?id=CVE-2024-13854
CVE-2024-2249,LA-Studio Element Kit for Elementor <= 1.3.7.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2249
CVE-2024-3887,Royal Elementor Addons and Templates <= 1.3.974 - Authenticated (Contributor+) Stored Cross-Site Scripting via Form Builder Widget,Medium,2024-05-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3887
CVE-2025-22646,aThemes Addons for Elementor <= 1.0.8 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-02-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22646
CVE-2024-5542,"Master Addons – Free Widgets, Hover Effects, Toggle, Conditions, Animations for Elementor <= 2.0.6.1 - Missing Authorization to Unauthenticated Stored Cross-Site Scripting via Navigation Menu Widget",High,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5542
CVE-2024-37462,Ultimate Bootstrap Elements for Elementor <= 1.4.2 - Authenticated (Contributor+) Local File Inclusion,High,2024-07-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37462
CVE-2021-24205,Elementor Website Builder <= 3.1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via title_size Parameter,Medium,2021-03-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24205
CVE-2023-33311,Contact Form Entries <= 1.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via vx-entries shortcode,Medium,2023-05-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33311
CVE-2024-43342,Ultimate Store Kit Elementor Addons <= 1.6.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43342
CVE-2025-7498,Exclusive Addons for Elementor <= 2.7.9.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown,Medium,2025-08-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-7498
CVE-2024-4203,Premium Addons for Elementor <= 4.10.30 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-04-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4203
CVE-2024-13564,Rife Elementor Extensions & Templates <= 1.2.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via Writing Effect Headline Shortcode,Medium,2025-02-21 19:51:18,https://www.cve.org/CVERecord?id=CVE-2024-13564
CVE-2023-50884,LA-Studio Element Kit for Elementor <= 1.1.5 - Missing Authorization,Medium,2023-12-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-50884
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
CVE-2023-33999,Freemius SDK <= 2.5.9 - Reflected Cross-Site Scripting via fs_request_get,Medium,2023-07-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33999
,Events Addon for Elementor <= 2.1.2 - Cross-Site Request Forgery,Medium,2023-11-14 00:00:00,
CVE-2023-33922,Elementor <= 3.13.2 Authenticated(Contributor+) Arbitrary Post Type Creation via save_item,Medium,2023-05-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-33922
CVE-2024-53744,Elementor Image Gallery Plugin <= 1.0.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53744
CVE-2024-2790,HT Mega – Absolute Addons For Elementor <= 2.4.8 - Authenticated (Contributor+) Stored Cross-Site Scripting via Accordion/FAQ,Medium,2024-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2790
CVE-2024-2539,Elementor Addons by Livemesh <= 8.3.6 - Authenticated(Contributor+) Stored Cross-Site Scripting via widget _id attribute,Medium,2024-04-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2539
CVE-2024-34374,ElementsReady Addons for Elementor <= 5.8.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34374
CVE-2024-1364,Elementor Website Builder Pro <= 3.20.1 - Authententicated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1364
CVE-2024-38730,Magical Addons For Elementor <= 1.1.41 - Authenticated (Subscriber+) Server-Side Request Forgery,Medium,2024-07-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-38730
CVE-2024-50447,Envo's Elementor Templates & Widgets for WooCommerce <= 1.4.19 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-50447
CVE-2025-22758,Elementor AI Addons <= 2.2.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22758
CVE-2023-6214,HT Mega – Absolute Addons For Elementor <= 2.4.6 - Sensitive Information Exposure via purchased_products,High,2024-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-6214
CVE-2024-51590,Hoo Addons for Elementor <= 1.0.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51590
CVE-2024-1428,"Element Pack Elementor Addons (Header Footer, Free Template Library, Grid, Carousel, Table, Parallax Animation, Register Form, Twitter Grid) <= 5.5.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Trailer Box Widget",Medium,2024-04-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1428
CVE-2024-4866,"UltraAddons – Elementor Addons (Header Footer Builder, Custom Font, Custom CSS,Woo Widget, Menu Builder, Anywhere Elementor Shortcode) <= 1.1.6 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets",Medium,2024-07-09 13:23:50,https://www.cve.org/CVERecord?id=CVE-2024-4866
CVE-2024-3005,LA-Studio Element Kit for Elementor <= 1.3.7.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via LaStudioKit Post Author Widget,Medium,2024-05-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3005
CVE-2024-6804,Jeg Elementor Kit <= 2.6.7 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File,Medium,2024-08-26 18:00:37,https://www.cve.org/CVERecord?id=CVE-2024-6804
CVE-2024-2781,Elementor Website Builder Pro <= 3.20.1 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via video_html_tag,Medium,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2781
CVE-2024-53763,Best Addons for Elementor <= 1.0.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53763
CVE-2024-4440,140+ Widgets | Best Addons For Elementor – FREE <= 1.4.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2024-05-13 21:01:53,https://www.cve.org/CVERecord?id=CVE-2024-4440
CVE-2024-5583,"The Plus Addons for Elementor – Elementor Addons, Page Templates, Widgets, Mega Menu, WooCommerce <= 5.6.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Testimonials Widget Settings",Medium,2024-08-21 12:38:51,https://www.cve.org/CVERecord?id=CVE-2024-5583
CVE-2024-56268,Post Grid Elementor Addon <= 2.0.18 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-56268
CVE-2025-46259,The Plus Addons for Elementor Pro <= 6.3.6 - Missing Authorization,Medium,2025-05-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-46259
CVE-2022-4707,Royal Elementor Addons <= 1.3.59 - Cross-Site Request Forgery to Menu Template creation,Medium,2023-01-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4707
CVE-2022-4701,Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Plugin Activation,Medium,2023-01-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4701
CVE-2024-5327,"PowerPack Addons for Elementor (Free Widgets, Extensions and Templates) <= 2.7.19 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting",Medium,2024-05-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5327
CVE-2024-3991,ShopLentor – WooCommerce Builder for Elementor & Gutenberg +12 Modules – All in One Solution (formerly WooLentor) <= 2.8.7 - Authenticated (contributor+) Stored Cross-Site Scripting via _id,Medium,2024-05-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3991
CVE-2022-33970,"Shortcode Addons- with Visual Composer, Divi, Beaver Builder and Elementor Extension <= 3.1.2 - Authenticated Arbitrary Options Update",High,2022-07-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-33970
CVE-2022-4661,Woo Products Widgets For Elementor <= 1.0.7 - Authenticated (Contributor+) Stored Cross Site Scripting,Medium,2022-12-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4661
CVE-2025-48288,ElementInvader Addons for Elementor <= 1.3.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-05-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-48288
CVE-2024-3929,"Content Views – Post Grid & Filter, Recent Posts, Category Posts, & More (Gutenberg Blocks and Shortcode) <= 3.7.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Widget Post Overlay",Medium,2024-04-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3929
CVE-2025-1455,Royal Elementor Addons and Templates <= 1.7.1012 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1455
CVE-2022-46851,"Starter Templates — Elementor, WordPress & Beaver Builder Templates <= 3.1.20 - Cross-Site Request Forgery in add_to_favorite",Medium,2023-02-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-46851
CVE-2022-47166,Void Contact Form 7 Widget For Elementor Page Builder <= 2.1.1 - Cross-Site Request Forgery in void_cf7_opt_in_user_data_track,Medium,2023-02-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-47166
CVE-2024-13644,DethemeKit For Elementor <= 2.1.8 - Authenticated (Contributor+) Stored Cross-Site Scripting via De Gallery Widget,Medium,2025-02-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13644
CVE-2024-6297,Several WordPress.org Plugins <= Various Versions  - Injected Backdoor,Critical,2024-06-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-6297
