"keyword","vuln_id","cve","title","description","severity","cvss_score","published","cve_link","software_name","software_slug"
"elementor","23cdd891-bfa0-472c-b99f-5aac45202bc8","CVE-2025-32191","News Element Elementor Blog Magazine <= 1.0.7 - Authenticated (Contributor+) Stored Cross-Site Scripting","The News Element Elementor Blog Magazine plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.0.7 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-32191","News Element Elementor Blog Magazine","news-element"
"elementor","23e04283-5644-4e23-bc42-0a0963a38b71","CVE-2024-33635","Piotnet Addons For Elementor Pro <= 7.1.17 - Missing Authorization to Arbitrary Post/Page Deletion","The Piotnet Addons For Elementor Pro plugin for WordPress is vulnerable to unauthorized loss of data due to a missing capability check on a function in all versions up to  and including  7.1.17. This makes it possible for unauthenticated attackers to delete arbitrary pages and posts.","Medium","5.3","2024-04-25 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-33635","Piotnet Addons For Elementor Pro","piotnet-addons-for-elementor-pro"
"elementor","23e1fffa-9170-4bc2-ad7e-27708a08033b","CVE-2024-12043","Prime Slider – Addons For Elementor (Revolution of a slider  Hero Slider  Ecommerce Slider) <= 3.16.5 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Prime Slider – Addons For Elementor (Revolution of a slider  Hero Slider  Post Slider and Ecommerce Slider) plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'social_link_title' parameter of the 'blog' widget in all versions up to  and including  3.16.5 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-01-22 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-12043","Prime Slider – Addons For Elementor (Revolution of a slider  Hero Slider  Post Slider and Ecommerce Slider)","bdthemes-prime-slider-lite"
"elementor","2482ef4b-697a-45a0-b45e-85b2af5b4735","CVE-2023-24382","Material Design Icons for Page Builders <= 1.4.2 - Cross-Site Request Forgery","The Material Design Icons for Page Builders plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to  and including  1.4.2. This is due to missing or incorrect nonce validation on the save_settings function. This makes it possible for unauthenticated attackers to save plugin settings  via forged request granted they can trick a site administrator into performing an action such as clicking on a link.","High","7.1","2023-01-23 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-24382","Material Design Icons for Page Builders","material-design-icons-for-elementor"
"elementor","249ad768-3706-47c6-ad1d-f11900b87608","CVE-2024-32782","HT Mega – Absolute Addons For Elementor <= 2.4.7 - Missing Authorization to Information Exposure","The HT Mega plugin for WordPress is vulnerable to unauthorized access of data due to an insufficient capability check on the duplicate() function in all versions up to  and including  2.4.7. This makes it possible for authenticated attackers  with contributor-level access and above  to duplicate arbitrary posts that may contain sensitive information.","Medium","4.3","2024-04-22 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-32782","HT Mega – Absolute Addons For Elementor","ht-mega-for-elementor"
"elementor","249caa5b-c1b0-4b72-98f3-31bbb574c834","CVE-2020-20634","Elementor Website Builder <= 2.9.5 - Authorization Bypass","Elementor 2.9.5 and below WordPress plugin allows authenticated users to activate its safe mode feature. This can be exploited to disable all security plugins on the blog.","Medium","6.5","2020-03-31 00:00:00","https://www.cve.org/CVERecord?id=CVE-2020-20634","Elementor Website Builder – More Than Just a Page Builder","elementor"
"elementor","249ccc77-0daf-41bc-b5c5-991bf17d645d","CVE-2024-3668","PowerPack Pro for Elementor <= 2.10.17 - Authenticated (Contributor+) Privilege Escalation","The PowerPack Pro for Elementor plugin for WordPress is vulnerable to privilege escalation in all versions up to  and including  2.10.17. This is due to the plugin not restricting low privileged users from setting a default role for a registration form. This makes it possible for authenticated attackers  with contributor-level access and above  to create a registration form with administrator set as the default role and then register as an administrator.","High","8.8","2024-06-07 16:16:46","https://www.cve.org/CVERecord?id=CVE-2024-3668","PowerPack Pro for Elementor","powerpack-elements"
"elementor","24aa6c0b-88bc-4c3e-ada7-2e89d84bdfc3","CVE-2024-13797","PressMart - Modern Elementor WooCommerce WordPress Theme <= 1.2.16 - Unauthenticated Arbitrary Shortcode Execution","The PressMart - Modern Elementor WooCommerce WordPress Theme theme for WordPress is vulnerable to arbitrary shortcode execution in all versions up to  and including  1.2.16. This is due to the software allowing users to execute an action that does not properly validate a value before running do_shortcode. This makes it possible for unauthenticated attackers to execute arbitrary shortcodes.","High","7.3","2025-02-17 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-13797","PressMart - Modern Elementor WooCommerce WordPress Theme","pressmart"
"elementor","24cad8ef-f0c4-4306-bd8e-4ce59baa424d","CVE-2024-34755","Integration for Contact Form 7 and Salesforce <= <=1.3.9 - Cross-Site Request Forgery","The Integration for Contact Form 7 and Salesforce plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to  and including  <=1.3.9. This is due to missing or incorrect nonce validation on the settings_page function. This makes it possible for unauthenticated attackers to change the plugin's settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.","Medium","4.3","2024-05-14 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-34755","Integration for Salesforce and Contact Form 7  WPForms  Elementor  Formidable  Ninja Forms","cf7-salesforce"
"elementor","24f23230-7012-48c0-85e7-71518340cf95","CVE-2024-37092","Consulting Elementor Widgets <= 1.3.0 - Authenticated (Contributor+) Local File Inclusion","The Consulting Elementor Widgets plugin for WordPress is vulnerable to Local File Inclusion in all versions up to  and including  1.3.0. This makes it possible for authenticated attackers  with contributor-level access and above  to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included.","High","8.8","2024-06-20 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-37092","Consulting Elementor Widgets","consulting-elementor-widgets"
"elementor","25200656-a6a2-42f2-a607-26d4ff502cbf","CVE-2023-0709","Metform Elementor Contact Form Builder <= 3.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via mf_last_name shortcode","The Metform Elementor Contact Form Builder for WordPress is vulnerable to Cross-Site Scripting by using the 'mf_last_name' shortcode to echo unescaped form submissions in versions up to  and including  3.3.0. This allows authenticated attackers  with contributor-level permissions or above  to inject arbitrary web scripts in pages that will execute when the victim visits a a page containing the shortcode when the submission id is present in the query string. Note that getting the JavaScript to execute requires user interaction as the victim must visit a crafted link with the form entry id  but the script itself is stored in the site database.","Medium","5.4","2023-06-08 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-0709","MetForm – Contact Form  Survey  Quiz  & Custom Form Builder for Elementor","metform"
"elementor","254f3a1c-0d5d-499b-9da7-129f21ba70af","CVE-2024-2239","Premium Addons PRO <= 2.9.12 - Authenticated (Contributor+) Stored Cross-Site Scripting via Premium Magic Scroll Module","The Premium Addons PRO plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the Premium Magic Scroll module in all versions up to  and including  2.9.12 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-2239","Premium Addons Pro for Elementor","premium-addons-pro"
"elementor","256b4818-290b-4660-8e83-c18b068a8959","CVE-2024-0442","Royal Elementor Addons and Templates <= 1.3.87 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Royal Elementor Addons and Templates plugin for WordPress is vulnerable to Stored Cross-Site Scripting via element URL parameters in all versions up to  and including  1.3.87 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers with contributor access or higher to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-02-08 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-0442","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","256fb7f0-174a-4766-afd5-bc61e358da85","CVE-2024-32783","Advanced Testimonial Carousel for Elementor <= 3.0.0 - Missing Authorization","The Advanced Testimonial Carousel for Elementor plugin for WordPress is vulnerable to unauthorized access due to a missing capability check on the handleAjaxCalls() function in versions up to  and including  3.0.0. This makes it possible for authenticated attackers  with subscriber-level access and above  to perform a plethora of actions.","Medium","5.3","2024-04-22 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-32783","Advanced Testimonial Carousel For Elementor","advanced-testimonial-carousel-for-elementor"
"elementor","25e0be55-ca6d-40c2-972f-fa37c99966c7","CVE-2024-51683","Custom post type templates for Elementor <= 1.10.1 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Custom post type templates for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.10.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-11-01 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-51683","Custom post type templates for Elementor","custom-post-type-templates-for-elementor"
"elementor","25e42bf8-794e-46a5-b7db-f1f8802bba00","CVE-2024-4482","The Plus Addons for Elementor <= 5.6.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Widget","The The Plus Addons for Elementor – Elementor Addons  Page Templates  Widgets  Mega Menu  WooCommerce plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'Countdown' widget in all versions up to  and including  5.6.1 due to insufficient input sanitization and output escaping on user supplied 'text_days' attribute. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-07-02 18:45:07","https://www.cve.org/CVERecord?id=CVE-2024-4482","The Plus Addons for Elementor – Elementor Addons  Page Templates  Widgets  Mega Menu  WooCommerce","the-plus-addons-for-elementor-page-builder"
